mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
17	17	197/4	197/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	289						
17	17	99/2	99/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	290						
17	17	199/4	199/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	291						
17	17	50	50	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	292						
17	17	201/4	201/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	293						
17	17	101/2	101/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	294						
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	295						
17	17	48	48	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	296						
17	17	97/2	97/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	297						
17	17	195/4	195/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	298						
17	17	49	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	299						
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	300						
17	17	50	50	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	301						
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	302						
18	18	51	51	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	303						
18	18	205/4	205/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	304						
18	18	103/2	103/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	305						
18	18	207/4	207/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	306						
18	18	52	52	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	307						
18	18	209/4	209/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	308						
18	18	105/2	105/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	309						
18	18	211/4	211/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	310						
18	18	53	53	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	311						
18	18	213/4	213/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	312						
18	18	107/2	107/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	313						
18	18	215/4	215/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	314						
18	18	51	51	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	315						
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	316						
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	317						
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	318						
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	319						
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	320						
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	321						
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	322						
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	323						
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	324						
19	19	56	56	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	325						
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	326						
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	327						
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	328						
19	19	217/4	217/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	329						
19	19	109/2	109/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	330						
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	331						
19	19	55	55	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	332						
19	19	221/4	221/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	333						
19	19	111/2	111/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	334						
19	19	223/4	223/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	335						
19	19	56	56	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	336						
19	19	225/4	225/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	337						
19	19	113/2	113/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	338						
19	19	227/4	227/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	339						
19	19	54	54	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	340						
20	20	57	57	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	341						
20	20	229/4	229/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	342						
20	20	115/2	115/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	343						
20	20	231/4	231/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	344						
20	20	58	58	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	345						
20	20	233/4	233/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	346						
20	20	117/2	117/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	347						
20	20	235/4	235/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	348						
20	20	59	59	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	349						
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	350						
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	351						
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	352						
20	20	57	57	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	353						
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	354						
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	355						
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	356						
20	20	59	59	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	357						
20	20	237/4	237/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	358						
20	20	119/2	119/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	359						
20	20	239/4	239/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	360						
21	21	60	60	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	361						
21	21	241/4	241/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	362						
21	21	121/2	121/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	363						
21	21	243/4	243/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	364						
21	21	61	61	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	365						
21	21	245/4	245/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	366						
21	21	123/2	123/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	367						
21	21	247/4	247/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	368						
21	21	62	62	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	369						
21	21	249/4	249/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	370						
21	21	125/2	125/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	371						
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	372						
21	21	60	60	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	373						
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	374						
21	21	61	61	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	375						
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	376						
21	21	62	62	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	377						
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	378						
22	22	63	63	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	379						
22	22	253/4	253/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	380						
22	22	127/2	127/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	381						
22	22	255/4	255/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	382						
22	22	64	64	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	383						
22	22	257/4	257/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	384						
22	22	129/2	129/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	385						
22	22	259/4	259/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	386						
22	22	65	65	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	387						
22	22	261/4	261/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	388						
22	22	131/2	131/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	389						
22	22	263/4	263/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	390						
22	22	63	63	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	391						
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	392						
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	393						
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	394						
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	395						
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	396						
23	23	66	66	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	397						
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	398						
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	399						
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	400						
23	23	67	67	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	401						
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	402						
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	403						
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	404						
23	23	68	68	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	405						
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	406						
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	407						
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	408						
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	409						
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	410						
23	23	67	67	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	411						
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	412						
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	413						
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	414						
23	23	68	68	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	415						
23	23	273/4	273/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	416						
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	417						
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	418						
24	24	69	69	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	419						
24	24	277/4	277/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	420						
24	24	139/2	139/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	421						
24	24	279/4	279/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	422						
24	24	70	70	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	423						
24	24	281/4	281/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	424						
24	24	141/2	141/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	425						
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	426						
24	24	71	71	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	427						
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	428						
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	429						
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	430						
24	24	69	69	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	431						
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	432						
24	24	70	70	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	433						
24	24	281/4	281/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	434						
24	24	141/2	141/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	435						
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	436						
24	24	71	71	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	437						
24	24	285/4	285/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	438						
24	24	143/2	143/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	439						
24	24	287/4	287/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	440						
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	441						
25	25	289/4	289/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	442						
25	25	145/2	145/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	443						
25	25	291/4	291/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	444						
25	25	73	73	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	445						
25	25	293/4	293/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	446						
25	25	147/2	147/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	447						
25	25	295/4	295/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	448						
25	25	74	74	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	449						
25	25	297/4	297/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	450						
25	25	149/2	149/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	451						
25	25	299/4	299/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	452						
25	25	72	72	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	453						
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	454						
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	455						
25	25	147/2	147/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	456						
25	25	295/4	295/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	457						
25	25	74	74	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	458						
25	25	297/4	297/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	459						
25	25	149/2	149/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	460						
25	25	299/4	299/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	461						
26	26	75	75	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	462						
26	26	301/4	301/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	463						
26	26	151/2	151/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	464						
26	26	303/4	303/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	465						
26	26	76	76	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	466						
26	26	305/4	305/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	467						
26	26	153/2	153/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	468						
26	26	307/4	307/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	469						
26	26	77	77	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	470						
26	26	309/4	309/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	471						
26	26	155/2	155/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	472						
26	26	311/4	311/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	473						
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	474						
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	475						
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	476						
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	477						
27	27	78	78	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	478						
27	27	313/4	313/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	479						
27	27	157/2	157/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	480						
27	27	315/4	315/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	481						
27	27	79	79	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	482						
27	27	317/4	317/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	483						
27	27	159/2	159/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	484						
27	27	319/4	319/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	485						
27	27	80	80	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	486						
27	27	321/4	321/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	487						
27	27	161/2	161/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	488						
27	27	323/4	323/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	489						
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	490						
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	491						
27	27	80	80	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	492						
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	493						
28	28	81	81	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	494						
28	28	325/4	325/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	495						
28	28	163/2	163/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	496						
28	28	327/4	327/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	497						
28	28	82	82	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	498						
28	28	329/4	329/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	499						
28	28	165/2	165/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	500						
28	28	331/4	331/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	501						
28	28	83	83	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	502						
28	28	333/4	333/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	503						
28	28	167/2	167/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	504						
28	28	335/4	335/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	505						
28	28	81	81	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	506						
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	507						
28	28	83	83	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	508						
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	509						
29	29	84	84	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	510						
29	29	337/4	337/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	511						
29	29	169/2	169/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	512						
29	29	339/4	339/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	513						
29	29	85	85	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	514						
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	515						
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	516						
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	517						
29	29	84	84	0.75	0	0	Chord	3/4	2	2	3/16		1/8	3/2	518						
29	29	339/4	339/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	519						
29	29	85	85	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	520						
29	29	341/4	341/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	521						
29	29	171/2	171/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	522						
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	523						
29	29	86	86	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	524						
29	29	345/4	345/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	525						
29	29	173/2	173/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	526						
29	29	347/4	347/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	527						
30	30	87	87	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	528						
30	30	349/4	349/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	529						
30	30	175/2	175/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	530						
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	531						
30	30	88	88	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	532						
30	30	353/4	353/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	533						
30	30	177/2	177/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	534						
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	535						
30	30	89	89	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	536						
30	30	357/4	357/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	537						
30	30	179/2	179/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	538						
30	30	359/4	359/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	539						
30	30	87	87	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	540						
30	30	349/4	349/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	541						
30	30	175/2	175/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	542						
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	543						
30	30	88	88	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	544						
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	545						
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	546						
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	547						
31	31	90	90	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	548						
31	31	361/4	361/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	549						
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	550						
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	551						
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	552						
31	31	92	92	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	553						
31	31	369/4	369/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	554						
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	555						
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	556						
31	31	90	90	0.75	0	0	Chord	3/4	2	2	3/16		1/8	3/2	557						
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	558						
31	31	91	91	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	559						
31	31	365/4	365/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	560						
31	31	183/2	183/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	561						
31	31	367/4	367/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	562						
31	31	92	92	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	563						
31	31	369/4	369/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	564						
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	565						
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	566						
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	2	3	1/16		1/16	1	567						
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	3	1/8		1/8	1	568						
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	3	1/8		1/8	1	569						
31	31	92	92	0.5	1/2	1/2	Chord	3/4	2	3	1/8		1/8	1	570						
31	31	185/2	185/2	0.5	5/8	5/8	Chord	3/4	2	3	1/8		1/8	1	571						
32	32	93	93	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	572						
32	32	373/4	373/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	573						
32	32	187/2	187/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	574						
32	32	375/4	375/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	575						
32	32	94	94	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	576						
32	32	377/4	377/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	577						
32	32	189/2	189/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	578						
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	579						
32	32	95	95	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	580						
32	32	381/4	381/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	581						
